Employee_ID,Department,City,Experience_Years,Salary,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95
1001,Marketing,Pune,7,74900,28.59186604759825,-158.61016588219633,2.5846503643131116,3.3940977435730115,-42.81293412965732,-13.302567596422357,7.055618587881791,152.99331581033604,-21.07078477391596,-0.7753934344336672,164.89609377517075,-91.70790957952362,113.96715623360524,19.542759258701334,-117.5869764117079,83.21495427107656,-180.48154917056144,132.356596752966,154.31685473522364,-66.43223739213268,134.85357467948802,28.925720701841374,203.8862248841156,-94.77925559451286,-324.2987029563465,159.09231215122932,-98.95410740590157,188.2167714550266,-165.90131278695614,-6.947387972124462,-30.425209647516617,-48.52983563554139,-129.57058790236826,-33.13308038092717,27.958404334752927,-7.496462508735999,-85.10924063896181,2.5101081372159393,202.03980071109177,55.01402159383988,66.20534270496562,-168.2170734618761,-8.292699570756703,-91.7378293248668,30.48806813782489,116.810397158374,7.4265781154795265,-2.651930060568154,44.96654353492419,-54.743044038140894,19.804779963468853,54.84791691410771,2.6283351718800883,-78.07283856458102,-139.61983898882696,66.93211896419002,-4.638379865172262,-273.4702426255868,-48.65051095116964,-142.1498626112139,-64.49768727464775,60.57879783894472,124.4138629942632,-29.20082590033834,22.48152870191814,101.18987560364454,153.74912084529956,91.79163332465588,13.35812905295986,-19.458969054283397,38.72061573633502,3.4227626156134163,-75.87904930721967,8.303806033674226,53.58994808911589,2.2624571039344814,47.552965949140216,174.191459757664,134.53545205888906,-158.55854633470864,210.25043032233447,61.61638707620898,11.36961727704261,75.83069607895962,5.176337481676066,46.82851580063191,-50.18726852258085,18.140468194308003,51.881735794108266,132.79520461468678,-95.90858911401372,-15.530092051299068,-69.32244182453098,-84.43560198045681,99.74229265349167
1002,Finance,Pune,11,72946,-81.89966901586769,-66.29787800892201,-87.92046944513179,-3.282942724397755,134.0933507741839,-105.40484953168216,-110.79925251101528,190.99866264016472,54.90226345384278,-136.26817552560834,1.1551344932926826,42.43790699816012,39.80289139222102,-68.43348040533378,34.508645608847736,-0.9027636072762094,44.4941790266009,-63.2923069805634,140.99270066623794,-61.72739610368173,-197.759848821406,-74.14029824245615,-135.30371130333282,-51.562552608852656,71.94246319265754,-36.62186131449238,116.13705551532468,-100.37840565120688,-43.554626328877376,8.382181981175194,-11.67046261750231,88.45000699509141,192.3527404350269,-1.2557048482977191,134.56122732237418,180.66607425332865,-43.54715647703401,2.1854551571393133,75.7845567382493,-10.31052667291819,-104.45373443643918,321.9400372863751,-23.79380289700455,61.186948137523856,-32.15921091747042,-49.47099380444386,-229.88955306225708,-180.8383389141572,-85.14561163207613,118.04651431450888,-32.70612648306597,-46.94260132943743,27.458867997584264,-118.9769132383016,125.11589951417768,-63.426928224671855,23.764136561782838,-129.2014381806531,-170.9098547774227,-85.24347895845577,-59.217369629924086,90.3072796680994,-75.14080389512421,-174.10371898665966,-175.1388833988858,17.953962399043935,2.697110130882478,46.50254202287992,-221.44583791707345,-51.46726127142778,-43.30783438186764,-205.4676044824345,22.51655463726375,-206.8884920429078,60.5973955050115,17.810388245657823,149.79271892204355,-151.66503851577124,-158.1873101568976,-134.88243893891112,33.03293254258507,-137.20915772281725,66.4727925949098,72.46968895162279,256.6255631432729,48.62416471214092,15.282720664326671,-0.7747893425386092,32.50090089880951,-3.0036659374568258,44.70543126975065,21.483026283431577,-77.19431085941892,-116.08846387250236,-29.34912115610569
1003,Sales,Pune,10,37851,-259.0545973120058,41.51539843487102,-133.41883520229985,-239.4652258432087,139.66338866194366,-111.14895688524037,37.921011106257005,79.93551178302421,136.1900800649628,-0.7753934344336672,13.163174434918568,-0.5104044053605832,61.776492634977245,124.29334159010637,-34.150279093556804,-116.60493028802958,-59.74974598128484,139.98659446605924,30.13243927219178,69.96525001294607,192.44538675013,-34.40826586189069,4.335881471263555,-8.417393895007697,347.5239376026484,17.38950698750422,38.23585382739487,206.20084705440576,190.87166442601844,125.80754410547176,-34.73727013430796,-45.702336766236826,148.18498023171898,-1.2557048482977191,4.4818290240004295,106.04331572896226,10.620694104667445,4.942916241819016,-80.31881250592944,-88.41587665475221,-74.83292173647146,-29.218452137511875,108.76299622943397,3.6408984490981875,-67.31956396609884,-151.66463091730753,-43.53891443466097,-2.651930060568154,13.494918268332356,-45.82912946569394,-50.141824090937504,-18.91966403818225,-14.73527379139906,30.43367936436901,-76.09165564255638,22.20283096409981,168.86957039736504,72.01906288271233,147.39757313128754,26.72501512124184,6.0246622450938,92.6701156708239,-177.0217291010028,-50.92852088297034,-70.13370622952336,-18.05686381566473,-4.409674851992803,137.16786485349644,59.597279208032376,46.97357827325538,-0.6665630765062129,-2.744975643170486,192.41707888022668,-85.352087024272,46.27689570866584,-5.768203311391959,20.12199589382925,30.396227463653556,91.21783057636732,-2.808155195963472,19.3909661633703,91.76925145804417,-58.55969277679207,49.56177029473064,-141.9167429883172,-18.462986963059763,-54.29594986323417,-49.957423152748255,165.87611335703906,163.50631884291468,-7.083745797360175,-67.59867183083104,84.72723838389398,153.65221174492234,-23.60086474487415
1004,Finance,Pune,9,46288,-4.89651890222238,-66.20797883339692,22.982315490432544,-81.14557240367166,30.677539280396804,4.694650104935275,166.7911920967461,117.18380580464527,111.96516753018577,-41.200232638392265,-8.037742525263601,83.82186612061595,-7.957006809963585,-3.7529827914882956,0.13181498116080004,92.31285115344808,-97.47528939439874,4.52737300242632,31.01270562733001,79.12023570868331,23.35549826629377,-84.5617058161829,35.977038008270604,153.20283238765725,60.54942035329098,10.643982132339069,-2.5622914442572875,-217.2405645521436,49.89895810223731,-68.17884849623643,-53.60033322608759,113.74975638277314,-21.340844647544017,20.265552371460537,23.347520272366246,-109.38171273727606,-72.53943868188846,4.618473900283018,0.28765578491732746,-122.61346334572728,-171.21727358759017,-95.97102973773924,-25.65798278451993,110.46846190423167,14.220531258942074,-38.56450946651928,160.25938235007038,-317.4643753108066,57.81030886496381,3.7560123958079896,5.283848969564152,38.69603245000642,-9.890877840938902,12.970741757704454,62.45634579169568,-38.29988795633877,1.0465293254204795,-116.22642958474364,130.01939078245277,-52.88071555123932,84.88213277444174,-50.139226531064885,-17.47609535344857,6.100923209154911,-131.37559831502642,-96.61930405825449,-216.08568113557504,74.73167428590324,-144.60022962426456,-67.07079877790434,-12.487298767030117,-8.377275385217239,-1.2761389187153425,-58.27956247963365,-78.50673207410173,-69.89842935079878,127.39825441214214,-106.5546202698518,125.08707766111864,-65.52677430088622,-1.7450134124850671,-79.08204849578536,-132.95165891471052,-1.7375391608237545,13.6061162296614,70.77594181823821,-4.3865120856078,-159.67023329749702,-37.80479947682728,-48.56361767130279,168.76532356444304,-1.6370837339169924,0.5429079903316041,-19.429967303670622,8.021840387287364
1005,Finance,Chennai,14,102692,3.102293699980704,-59.11167373847088,128.9563224165446,45.38813700365134,78.74647932378562,-147.60876378032938,-72.59717731705945,-94.86129261362154,-6.190446743534821,39.03307038334656,-39.09011868845788,81.4690827281215,-193.1951393525795,-265.38813863611904,33.93812831719087,-92.33968639925402,67.82099835537836,38.98564364235092,-21.833303556122758,-96.00152740453944,-30.64992030833239,101.40301156440894,100.59502742234126,3.1552771633933427,70.04719217754293,-60.836590411404224,-116.1682583444595,-84.96718515208808,-138.00406160454165,-66.6506162443381,-30.915442716673013,44.56993676432397,-77.65720855245361,89.11624759510175,41.40326984068569,206.69716824583128,97.9147358238173,-86.18543002760907,-59.82662007992448,21.466579597077168,-6.732954521891334,-46.26932744378001,23.3011545810648,-240.29897546357,133.3867551674969,0.2843073048347163,-24.960107338872064,-175.04280114001324,-63.5283698123385,-237.16576103095872,-0.5765368256235689,22.71345574022991,59.27168036830991,56.3976401988336,176.07519255211386,0.5832169183221662,56.59601943752239,-32.74011448957922,-3.6661625264997744,56.69372492717186,-71.06990886199624,-71.63756931652706,17.52286296058545,-49.17154114914209,-72.54956094165246,202.38874868446263,-16.003081452300634,5.241039982277215,-0.587832624055909,125.0343208383548,59.90856635145418,2.736117169488815,-11.403615185143844,50.5539090374995,7.851992266736245,10.323837777517292,-73.47413586462139,58.26912026051626,-104.01357453910222,25.56238731522997,27.589905367428685,-112.57092650298212,-82.39275011615005,-82.0005214387775,164.34552987809732,127.37583430406772,-23.99772204832599,18.542179806101768,-111.43980958125395,111.78261947494676,-2.5575620897102986,-199.2766725899336,-78.58777284476538,-97.90016956130138,105.342484988805
1006,HR,Chennai,13,97580,1.7311546780675768,76.32609218748418,3.5522430777957053,-4.858580278118365,-141.35702258084123,0.7844041209553158,-126.51047581729024,-86.64557968771736,-95.35711835379524,-0.7753934344336672,57.57713840147617,-53.78545040698415,58.05102128549693,-44.85425272339207,31.952550155286517,-162.05332581860714,-1.0366518075347915,111.19580736241772,-23.57214092081309,-135.34399398637566,55.04839124219517,-14.754543303999522,-17.398791536759244,1.2156548494260502,10.634365408225644,9.703823562826347,41.86037374401018,-112.74137119706128,49.91018074166604,11.305072694695886,-27.93474342215334,38.45014819162311,-48.15111135958269,59.11130643296198,0.8820381446079311,77.39692698708804,27.926728057996137,54.37812382995026,-119.44593634913387,-152.16598502768184,-103.61255858550092,-71.17770563983704,141.42024122968937,40.26493231530669,-55.15802724104199,-96.28943573926072,-41.83656831533022,-138.6079414961,-88.11066731359203,3.7560123958079896,19.69634965503605,5.008253677662651,-45.671858147719554,13.434455821770822,96.315974811129,-164.8773815103591,-12.545391138985291,-34.0990092617394,-188.3847900717093,4.963113312708795,0.4577276519332593,178.05587312344815,-104.48719600932765,31.30272945829571,-41.66499485957832,161.87105447673102,61.31219774769387,-2.310879396684189,-62.57395627117725,-66.98862982467658,-139.74877441874278,-2.744975643170486,93.96291362480352,226.34118230458697,-147.08874773969077,-179.397790270925,7.059045563526858,57.79484649520016,76.36144708666431,143.9606684575877,-48.15892358933136,47.6988686760461,80.28064303738279,79.97528918673221,-47.96936114285415,84.07182625420154,-199.6200479940926,-77.25427160442683,143.47206872813464,-3.0036659374568258,-128.54548358223602,159.63281442565406,69.90136176925219,2.434722218929462,-97.9220631429116
1007,Sales,Mumbai,2,37368,-21.754074858394365,-0.4615884312337017,-93.49208494062364,46.182297583641,53.833327266999774,163.54906236171627,114.45101296846624,171.4164113902413,-29.755294446159585,-121.56073567734818,98.3168091569685,12.761921809614012,-21.949034958019705,-66.71852500897705,-122.92350188387022,-6.446086947300699,91.12464612508748,-25.742208895543744,-72.78296414805125,-120.87823518582958,146.19866736130237,-21.39900837945832,2.8632241070298683,138.2392224227242,-83.64505273188743,-100.42847183515973,6.174368154213707,-167.1782084160095,-22.24202178191817,118.77923082502409,89.08131681831983,-90.91304349149937,-113.21136568895392,123.61500678470787,2.735228329276623,-110.54489800055558,110.35293019495823,-10.812948229077266,-8.75020796867269,133.7035847461809,-141.60094076503046,121.92443262973636,21.90400742774285,-60.883321466191454,54.45533345595586,-139.30462639542003,-25.97607116494852,-158.86028048367456,-89.70474727253048,79.83192517875706,125.2710691136001,1.874892486500054,-33.56937359863159,-40.70663929126366,112.98364889910282,37.86190493721387,4.608048758567615,126.28232722213252,-89.77662990610513,-51.93064522518105,0.4577276519332593,132.21014298752968,-83.09583350444967,7.5724643904402065,-3.1600133731700044,-89.84328554057208,-70.4772596996333,-88.80704119412862,-19.440511748479523,-141.57843361858173,24.082667835522745,13.98950769829455,2.4656442431666314,-25.32629645878458,4.90975493912456,66.09515705090855,14.263185419483298,-8.894222720561629,70.00817973876934,-26.876833254207376,126.48760297903476,38.469157031283615,-134.62695928622875,57.5049628516564,-2.013575913103816,-123.20978596201854,-120.10258538762017,-0.7747893425386092,-41.95193623825256,-0.1083681220098501,148.62477576011983,40.58842947320347,-4.9337726908709,60.33348620558433,-22.9446865622988
1008,Sales,Delhi,3,115436,-148.90003551239718,133.0807242034411,-186.80222870794265,78.38469403113845,85.09707432818394,-3.882348669745675,-2.580604533175669,-26.384054005762653,44.41705088041939,-81.75032998942169,-116.163595893045,-0.5104044053605832,-73.0982503583159,-24.420096669130874,-47.71709284874385,2.6625978192216038,-11.788749044934267,99.2094540345431,-84.6279231497569,66.89857669531773,-0.7556414087468155,80.94478623847317,-41.88927893013836,-30.3666935934724,78.89531541617681,-9.319842206310184,91.16493140549424,-68.97376330436825,3.4295455513679887,151.25748149442043,-89.44408812974508,82.15847954964927,-2.075787352970358,-36.19234020793794,0.8820381446079311,-146.13224953771916,-0.6659180107097618,49.631809026811965,-163.66001854804725,12.536837876424622,158.92482193653382,111.06040435730546,-129.67334358164348,-47.48759516115816,-49.469820191547335,-66.33332481058181,-30.73712835589654,-26.907752724017804,-58.78793200201424,-4.799297610090569,22.02168954948784,155.01498727308334,113.47914271311252,-55.67946134722991,-21.17305327639727,-44.25691333367868,-61.93143832992099,81.70318391183041,50.96709123756361,-2.093267927763885,65.67606782376116,124.6334151975722,11.891016898155884,0.13030043415273332,-80.97921449998783,-57.47783758136313,-145.87085452686378,73.98733113965407,15.6958193792105,-128.68523180598586,96.41682063947503,97.42995671438082,56.74974636255914,-10.62567422716079,-56.62934818821449,11.95862652596946,142.02805187456548,-9.890424771050936,-63.24930682093874,-17.68140059771489,-3.8850609358505657,-90.13715440769508,32.55418419164606,194.281479317106,-2.013575913103816,-106.38555556536728,56.59863923460146,-137.89974810593884,-61.34560548548823,-3.0036659374568258,-66.15824709981511,1.1309068227266472,187.1483875960521,-4.912734622372316,2.1700205739612457
1009,Sales,Pune,7,126136,-82.2431577254863,116.51237398201346,152.9490846888609,-82.32405806424808,256.97458377001385,-182.65667376699437,-124.55806776386753,-187.70652208907435,65.20012688077618,94.46317691148148,103.82834953855895,87.20736506879295,174.30509349237138,-3.7529827914882956,-4.713610863696223,31.34475998096564,21.530008713765675,16.693318846639528,3.8780156041775973,-84.38922123885621,-0.4466380936810565,67.52051989210219,-130.3703425798607,40.36071601227803,-140.68986756540508,7.010247347971826,65.71352139410463,-46.09967677051402,-24.552122046323785,-95.08172919663444,195.3645896416893,-35.63350463238307,-56.52721607446418,144.15522806548108,-144.23339438364616,-63.19455091892394,257.4440412618234,-151.66225038956486,-13.310363137011048,2.326940580472573,-0.2705278749905955,159.09642621843267,89.52588596973602,-28.39930359006189,-144.82580905991662,25.373056566159235,-8.60662229753934,-20.58450031548492,31.60398430695528,-12.681992523753078,-307.1384564642861,144.21284403413028,154.6058369181426,-14.518505291235028,0.6347983499501242,22.58227807863387,-32.69419586845842,286.05021711353885,-0.6883088232393263,26.82745838343754,-112.43157598958716,-74.42790385530762,35.37295955671972,0.13030043415273332,-35.174627298436526,39.85139995284602,2.697110130882478,-193.59213421068952,65.19951811222528,-55.58694434383168,-83.22050808994173,-64.91196692546146,105.735600715401,8.303806033674226,6.657969549692688,50.21405750590032,137.2123805027458,117.17767810312192,21.654601809261333,85.80902360534172,-1.7450134124850671,-68.31445030177078,0.9271009272852027,-93.33128065786444,21.41793738146282,0.4163474396552099,-4.3865120856078,42.10076632904386,-78.22137735552691,-97.1643692709194,186.58833598243925,-36.56558707320673,-54.13886994422589,63.33272887266816,-119.33568871174047
1010,Finance,Mumbai,21,76403,1.7311546780675768,2.188132057131831,104.18506103197622,-51.51502806458051,-62.32192996814252,17.98182148014803,-9.15325667601382,-0.9244766901129139,107.00197647838483,103.27252240024794,162.54538417722725,49.41353787983338,58.86409981951361,-118.1878667126249,-187.448554867162,76.7896757092483,79.9156447471131,-45.42840187113401,69.99238607882302,-53.632335645948224,-199.50244087660596,23.41912465841787,94.4766966393009,55.46337660151956,-118.18052106502732,-29.35864240562443,-19.00840976273394,18.34275263475725,92.14803988187784,111.1351211025866,-66.51482796530244,-283.69577945166986,-120.59940268835076,-1.2557048482977191,123.24131364376063,5.6845556679247125,41.33652403148636,45.39632368163728,26.71655276482144,-52.584737505839286,-50.84653640579644,-57.9197243032445,-13.131893403387249,236.109023325854,218.8133914263843,-30.77533953134291,9.829709096277092,-2.651930060568154,-75.59201532436481,-68.88482463883037,205.3438417555684,5.008253677662651,104.1212961393349,212.36143432679796,96.67716904362784,49.59391450812896,163.5944874143668,-105.94177496280604,-112.07288302400164,113.35946813770424,8.016657166824553,43.07990911622528,0.715304541773322,-54.78201832643842,71.66441264171898,42.60625308343207,27.243151794355438,-61.68616154838883,88.22152230399928,-56.808674090102215,-231.26326428038712,-151.7534585523055,-119.666348797848,-28.219549735249142,-30.55082198160833,19.711123677138392,10.03837388811272,80.23545888155881,5.493636586175455,-41.48584707288619,-21.60747708413533,1.7259886304345948,36.53780492069439,-1.7375391608237545,-126.61347003016816,-4.710122971255678,-3.768329423443548,-4.422974550971903,23.405521273794697,192.25316490186844,9.513011062817784,103.2724676004076,-43.360030729322574,24.67518362689688,129.4031241090559
